individual_id,ancestry,ses_score,ses_quartile,high_vulnerability
IND_04639,EAS,0.06250307052269244,Q1_LowestVuln,0
IND_04640,AFR,0.8477603674522539,Q4_HighestVuln,1
IND_04641,EUR,0.17963199544657224,Q1_LowestVuln,0
IND_04642,AFR,0.7367263160691265,Q3_MedVuln,0
IND_04643,EUR,0.600642730440252,Q3_MedVuln,0
IND_04644,SAS,0.3374053084987344,Q2_LowVuln,0
IND_04645,AFR,0.8351660799345438,Q4_HighestVuln,1
IND_04646,AFR,0.6683814047555009,Q3_MedVuln,0
IND_04647,EAS,0.38689435414413903,Q2_LowVuln,0
IND_04648,EAS,0.3206864826666727,Q2_LowVuln,0
IND_04649,EUR,0.3403468173357411,Q2_LowVuln,0
IND_04650,SAS,0.3741563322583258,Q2_LowVuln,0
IND_04651,AMR,0.46926876287632324,Q2_LowVuln,0
IND_04652,SAS,0.5639176372953906,Q3_MedVuln,0
IND_04653,AMR,0.8427258396687097,Q4_HighestVuln,1
IND_04654,EUR,0.4238699674328982,Q2_LowVuln,0
IND_04655,EUR,0.17600056736073744,Q1_LowestVuln,0
IND_04656,EAS,0.4508478845779095,Q2_LowVuln,0
IND_04657,SAS,0.6705611417751322,Q3_MedVuln,0
IND_04658,EAS,0.8453630254438972,Q4_HighestVuln,1
IND_04659,AFR,0.6869156816200803,Q3_MedVuln,0
IND_04660,SAS,0.4803065564070554,Q2_LowVuln,0
IND_04661,EAS,0.3280342195789941,Q2_LowVuln,0
IND_04662,SAS,0.3335911303050276,Q2_LowVuln,0
IND_04663,AFR,0.9451384029230719,Q4_HighestVuln,1
IND_04664,AFR,0.6320607577197895,Q3_MedVuln,0
IND_04665,AFR,0.5927408420783827,Q3_MedVuln,0
IND_04666,SAS,0.1668712395919861,Q1_LowestVuln,0
IND_04667,EUR,0.11759524851078874,Q1_LowestVuln,0
IND_04668,AFR,0.24399011192954542,Q1_LowestVuln,0
IND_04669,AFR,0.7340017255295047,Q3_MedVuln,0
IND_04670,SAS,0.5004890617555116,Q3_MedVuln,0
IND_04671,AFR,0.3991531561649684,Q2_LowVuln,0
IND_04672,AMR,0.42024555860418794,Q2_LowVuln,0
IND_04673,EAS,0.3265364924079615,Q2_LowVuln,0
IND_04674,SAS,0.8545939265251458,Q4_HighestVuln,1
IND_04675,SAS,0.7421481071848662,Q3_MedVuln,0
IND_04676,EUR,0.3709182831794381,Q2_LowVuln,0
IND_04677,SAS,0.2320064916791145,Q1_LowestVuln,0
IND_04678,EUR,0.3934511388439036,Q2_LowVuln,0
IND_04679,EAS,0.762530393095219,Q4_HighestVuln,1
IND_04680,AFR,0.8071489548466744,Q4_HighestVuln,1
IND_04681,EUR,0.4443577834050292,Q2_LowVuln,0
IND_04682,AFR,0.6383152526746719,Q3_MedVuln,0
IND_04683,EUR,0.420091265531502,Q2_LowVuln,0
IND_04684,EAS,0.3334688716801916,Q2_LowVuln,0
IND_04685,SAS,0.40854651742385945,Q2_LowVuln,0
IND_04686,SAS,0.8718610051797997,Q4_HighestVuln,1
IND_04687,AMR,0.9442439050736707,Q4_HighestVuln,1
IND_04688,SAS,0.824635682934785,Q4_HighestVuln,1
IND_04689,EAS,0.22353462711188954,Q1_LowestVuln,0
IND_04690,EUR,0.33443105044491644,Q2_LowVuln,0
IND_04691,AMR,0.8921954841003357,Q4_HighestVuln,1
IND_04692,AMR,0.7864787117160904,Q4_HighestVuln,1
IND_04693,EUR,0.47366228585754516,Q2_LowVuln,0
IND_04694,EUR,0.5768687837802959,Q3_MedVuln,0
IND_04695,EAS,0.3578573405238886,Q2_LowVuln,0
IND_04696,EUR,0.49916519888000205,Q2_LowVuln,0
IND_04697,AFR,0.6975746019448431,Q3_MedVuln,0
IND_04698,AMR,0.6758729355204892,Q3_MedVuln,0
IND_04699,AMR,0.4901157328770135,Q2_LowVuln,0
IND_04700,AMR,0.6621234695095066,Q3_MedVuln,0
IND_04701,EAS,0.15158958670152856,Q1_LowestVuln,0
IND_04702,SAS,0.5703105884193423,Q3_MedVuln,0
IND_04703,EUR,0.16854405685462534,Q1_LowestVuln,0
IND_04704,SAS,0.31871278377712475,Q2_LowVuln,0
IND_04705,EUR,0.1863813879957972,Q1_LowestVuln,0
IND_04706,AMR,0.381650669192452,Q2_LowVuln,0
IND_04707,AFR,0.9503073286165382,Q4_HighestVuln,1
IND_04708,EAS,0.90208310768573,Q4_HighestVuln,1
IND_04709,AMR,0.6541664594369307,Q3_MedVuln,0
IND_04710,EAS,0.4308734909832527,Q2_LowVuln,0
IND_04711,SAS,0.7367902618843618,Q3_MedVuln,0
IND_04712,AFR,0.6897718475302121,Q3_MedVuln,0
IND_04713,AMR,0.7981845308815154,Q4_HighestVuln,1
IND_04714,EUR,0.5251542334307795,Q3_MedVuln,0
IND_04715,SAS,0.8170757949753421,Q4_HighestVuln,1
IND_04716,EAS,0.3682580938456009,Q2_LowVuln,0
IND_04717,AFR,0.493817460530486,Q2_LowVuln,0
IND_04718,AFR,0.7895986887120335,Q4_HighestVuln,1
IND_04719,AFR,0.831882715770536,Q4_HighestVuln,1
IND_04720,EUR,0.3729693786820025,Q2_LowVuln,0
IND_04721,AMR,0.8028628868909393,Q4_HighestVuln,1
IND_04722,AFR,0.9007035528152826,Q4_HighestVuln,1
IND_04723,EUR,0.7204106740804838,Q3_MedVuln,0
IND_04724,AFR,0.6973781982160256,Q3_MedVuln,0
IND_04725,AFR,0.8674953100221233,Q4_HighestVuln,1
IND_04726,SAS,0.6636553297242106,Q3_MedVuln,0
IND_04727,EAS,0.45675464120627207,Q2_LowVuln,0
IND_04728,AFR,0.5138057294448565,Q3_MedVuln,0
IND_04729,EUR,0.41242975528348136,Q2_LowVuln,0
IND_04730,AFR,0.6909881191731976,Q3_MedVuln,0
IND_04731,EUR,0.4714246711159513,Q2_LowVuln,0
IND_04732,EAS,0.4687059627143112,Q2_LowVuln,0
IND_04733,EUR,0.4062678018432657,Q2_LowVuln,0
IND_04734,EAS,0.5293173100311231,Q3_MedVuln,0
IND_04735,AFR,0.3415806316269606,Q2_LowVuln,0
IND_04736,SAS,0.6925429036173814,Q3_MedVuln,0
IND_04737,SAS,0.6945725596068781,Q3_MedVuln,0
IND_04738,EUR,0.3973827883563543,Q2_LowVuln,0
IND_04739,SAS,0.2561213796304253,Q2_LowVuln,0
IND_04740,AMR,0.8503341043396062,Q4_HighestVuln,1
IND_04741,AFR,0.5941433490934508,Q3_MedVuln,0
IND_04742,SAS,0.73245991041993,Q3_MedVuln,0
IND_04743,AFR,0.5867783788873894,Q3_MedVuln,0
IND_04744,SAS,0.5798632677363723,Q3_MedVuln,0
IND_04745,EUR,0.07543854799949086,Q1_LowestVuln,0
IND_04746,EAS,0.4197220884718115,Q2_LowVuln,0
IND_04747,SAS,0.7721461528154772,Q4_HighestVuln,1
IND_04748,SAS,0.37050038590584483,Q2_LowVuln,0
IND_04749,AMR,0.41075410600087614,Q2_LowVuln,0
IND_04750,EAS,0.5970830710442379,Q3_MedVuln,0
IND_04751,SAS,0.20503122629388304,Q1_LowestVuln,0
IND_04752,SAS,0.7271608736873717,Q3_MedVuln,0
IND_04753,AFR,0.6498520141824402,Q3_MedVuln,0
IND_04754,AMR,0.28516950598174035,Q2_LowVuln,0
IND_04755,AFR,0.5558414665779132,Q3_MedVuln,0
IND_04756,AFR,0.23666934323457653,Q1_LowestVuln,0
IND_04757,SAS,0.7171476750877535,Q3_MedVuln,0
IND_04758,SAS,0.2518044782889297,Q2_LowVuln,0
IND_04759,AFR,0.665237278690878,Q3_MedVuln,0
IND_04760,EUR,0.3626823939670785,Q2_LowVuln,0
IND_04761,EAS,0.6293096891562763,Q3_MedVuln,0
IND_04762,EUR,0.45974866705316036,Q2_LowVuln,0
IND_04763,AFR,0.4037289749036701,Q2_LowVuln,0
IND_04764,EAS,0.3412629794637127,Q2_LowVuln,0
IND_04765,SAS,0.5475808119715546,Q3_MedVuln,0
IND_04766,EUR,0.3925905679574234,Q2_LowVuln,0
IND_04767,SAS,0.7095789433948917,Q3_MedVuln,0
IND_04768,EUR,0.49772581088211787,Q2_LowVuln,0
IND_04769,AFR,0.22037729917500504,Q1_LowestVuln,0
IND_04770,SAS,0.9187904998309526,Q4_HighestVuln,1
IND_04771,AMR,0.5568957378738373,Q3_MedVuln,0
IND_04772,EAS,0.08771228726886648,Q1_LowestVuln,0
IND_04773,EAS,0.6326633071380071,Q3_MedVuln,0
IND_04774,EUR,0.8526651857415427,Q4_HighestVuln,1
IND_04775,AFR,0.4119529698196739,Q2_LowVuln,0
IND_04776,AFR,0.883944685471705,Q4_HighestVuln,1
IND_04777,EAS,0.39629586286140944,Q2_LowVuln,0
IND_04778,AMR,0.7712175106607012,Q4_HighestVuln,1
IND_04779,EUR,0.5960321082840927,Q3_MedVuln,0
IND_04780,EAS,0.584613238179383,Q3_MedVuln,0
IND_04781,AFR,0.47463029715488975,Q2_LowVuln,0
IND_04782,EUR,0.5294488313595306,Q3_MedVuln,0
IND_04783,AFR,0.9297660593043027,Q4_HighestVuln,1
IND_04784,AFR,0.8256855756694653,Q4_HighestVuln,1
IND_04785,AFR,0.5879688464354689,Q3_MedVuln,0
IND_04786,EUR,0.1370549888304782,Q1_LowestVuln,0
IND_04787,EAS,0.7703253566633612,Q4_HighestVuln,1
IND_04788,AFR,0.5406291576266791,Q3_MedVuln,0
IND_04789,SAS,0.3385680647230498,Q2_LowVuln,0
IND_04790,AFR,0.6418260376818479,Q3_MedVuln,0
IND_04791,EAS,0.3920986696220793,Q2_LowVuln,0
IND_04792,EAS,0.12179975403435006,Q1_LowestVuln,0
IND_04793,AFR,0.7365309023008072,Q3_MedVuln,0
IND_04794,AFR,0.3192779020325642,Q2_LowVuln,0
IND_04795,AFR,0.8495009871088127,Q4_HighestVuln,1
IND_04796,EUR,0.602464350007413,Q3_MedVuln,0
IND_04797,AMR,0.6952913052371833,Q3_MedVuln,0
IND_04798,EAS,0.4199132756598819,Q2_LowVuln,0
IND_04799,AFR,0.6851879539827337,Q3_MedVuln,0
IND_04800,EUR,0.39316471364574407,Q2_LowVuln,0
IND_04801,AFR,0.5222652625695342,Q3_MedVuln,0
IND_04802,SAS,0.29334509684329696,Q2_LowVuln,0
IND_04803,AFR,0.723067191324853,Q3_MedVuln,0
IND_04804,EAS,0.2697038153252688,Q2_LowVuln,0
IND_04805,SAS,0.7449925529501797,Q3_MedVuln,0
IND_04806,AMR,0.40097704242132687,Q2_LowVuln,0
IND_04807,AFR,0.759101573666693,Q4_HighestVuln,1
IND_04808,EAS,0.38083786632803146,Q2_LowVuln,0
IND_04809,AMR,0.7711737152082668,Q4_HighestVuln,1
IND_04810,AFR,0.4416367436919881,Q2_LowVuln,0
IND_04811,AFR,0.638011549492521,Q3_MedVuln,0
IND_04812,SAS,0.19909584658900448,Q1_LowestVuln,0
IND_04813,AMR,0.6010297946049895,Q3_MedVuln,0
IND_04814,AMR,0.5884910124239284,Q3_MedVuln,0
IND_04815,AFR,0.6877364777869829,Q3_MedVuln,0
IND_04816,SAS,0.30759836921737194,Q2_LowVuln,0
IND_04817,EUR,0.7821112962508892,Q4_HighestVuln,1
IND_04818,EUR,0.40430604130820014,Q2_LowVuln,0
IND_04819,AFR,0.7662769954622562,Q4_HighestVuln,1
IND_04820,AFR,0.8380450870351416,Q4_HighestVuln,1
IND_04821,AFR,0.5346349376126187,Q3_MedVuln,0
IND_04822,AFR,0.9302602591521673,Q4_HighestVuln,1
IND_04823,SAS,0.9208341041703325,Q4_HighestVuln,1
IND_04824,EAS,0.6724449216907754,Q3_MedVuln,0
IND_04825,EUR,0.7076363389837188,Q3_MedVuln,0
IND_04826,EAS,0.44269663407302495,Q2_LowVuln,0
IND_04827,AMR,0.9169953297562169,Q4_HighestVuln,1
IND_04828,SAS,0.5376628561831072,Q3_MedVuln,0
IND_04829,SAS,0.47204038174842805,Q2_LowVuln,0
IND_04830,EUR,0.6180903507634279,Q3_MedVuln,0
IND_04831,EUR,0.4961897306120201,Q2_LowVuln,0
IND_04832,EAS,0.48718714106149963,Q2_LowVuln,0
IND_04833,AMR,0.47302513695960136,Q2_LowVuln,0
IND_04834,AMR,0.368742454058185,Q2_LowVuln,0
IND_04835,SAS,0.7745467600501889,Q4_HighestVuln,1
IND_04836,AMR,0.653704437420703,Q3_MedVuln,0
IND_04837,AFR,0.5615892506104762,Q3_MedVuln,0
IND_04838,EAS,0.5352272346588078,Q3_MedVuln,0
IND_04839,EAS,0.3560547102085626,Q2_LowVuln,0
IND_04840,EAS,0.04082250126824373,Q1_LowestVuln,0
IND_04841,AMR,0.9066047930064731,Q4_HighestVuln,1
IND_04842,SAS,0.03073571870513418,Q1_LowestVuln,0
IND_04843,EAS,0.37130160942287566,Q2_LowVuln,0
IND_04844,AFR,0.48831058246239056,Q2_LowVuln,0
IND_04845,EAS,0.4980499730545222,Q2_LowVuln,0
IND_04846,EUR,0.5040322760222025,Q3_MedVuln,0
IND_04847,EUR,0.2596364640447596,Q2_LowVuln,0
IND_04848,EUR,0.4557234905468321,Q2_LowVuln,0
IND_04849,EAS,0.5475123654741396,Q3_MedVuln,0
IND_04850,EUR,0.24105619109674342,Q1_LowestVuln,0
IND_04851,EUR,0.47623741233650946,Q2_LowVuln,0
IND_04852,EAS,0.31650548402840756,Q2_LowVuln,0
IND_04853,EUR,0.28040765989601785,Q2_LowVuln,0
IND_04854,AFR,0.78669265080095,Q4_HighestVuln,1
IND_04855,SAS,0.5105030359231058,Q3_MedVuln,0
IND_04856,AFR,0.7209242118648358,Q3_MedVuln,0
IND_04857,AFR,0.46385537054467957,Q2_LowVuln,0
IND_04858,EAS,0.16067461488397697,Q1_LowestVuln,0
IND_04859,SAS,0.461795691489796,Q2_LowVuln,0
IND_04860,AMR,0.8145529988173421,Q4_HighestVuln,1
IND_04861,AMR,0.7751366664656286,Q4_HighestVuln,1
IND_04862,EAS,0.13487806669672942,Q1_LowestVuln,0
IND_04863,SAS,0.6891251866383395,Q3_MedVuln,0
IND_04864,AMR,0.5390333471809898,Q3_MedVuln,0
IND_04865,AFR,0.5442581833101557,Q3_MedVuln,0
IND_04866,EAS,0.7483411466740006,Q3_MedVuln,0
IND_04867,SAS,0.648805041543474,Q3_MedVuln,0
IND_04868,AFR,0.7908308095004899,Q4_HighestVuln,1
IND_04869,SAS,0.2251051492107793,Q1_LowestVuln,0
IND_04870,EAS,0.12352970610270789,Q1_LowestVuln,0
IND_04871,EAS,0.753383331740974,Q4_HighestVuln,1
IND_04872,AFR,0.5343483619824927,Q3_MedVuln,0
IND_04873,EAS,0.23443780499881575,Q1_LowestVuln,0
IND_04874,AMR,0.37232136887599704,Q2_LowVuln,0
IND_04875,SAS,0.8552550511115328,Q4_HighestVuln,1
IND_04876,AFR,0.7955521980858268,Q4_HighestVuln,1
IND_04877,EAS,0.10861231009582194,Q1_LowestVuln,0
IND_04878,SAS,0.12789011198208888,Q1_LowestVuln,0
IND_04879,AMR,0.8000700807520482,Q4_HighestVuln,1
IND_04880,EUR,0.5561892390436455,Q3_MedVuln,0
IND_04881,AFR,0.7210387125011652,Q3_MedVuln,0
IND_04882,AFR,0.9472205550419276,Q4_HighestVuln,1
IND_04883,EAS,0.23311891119902614,Q1_LowestVuln,0
IND_04884,AFR,0.20062043665787702,Q1_LowestVuln,0
IND_04885,AFR,0.5451861755330317,Q3_MedVuln,0
IND_04886,EUR,0.183729070575018,Q1_LowestVuln,0
IND_04887,EUR,0.38466563390761566,Q2_LowVuln,0
IND_04888,SAS,0.5623613771715007,Q3_MedVuln,0
IND_04889,EUR,0.26230416190800376,Q2_LowVuln,0
IND_04890,AFR,0.8082248277733362,Q4_HighestVuln,1
IND_04891,SAS,0.7450693272433657,Q3_MedVuln,0
IND_04892,EUR,0.42071392720914197,Q2_LowVuln,0
IND_04893,AFR,0.7899548001485621,Q4_HighestVuln,1
IND_04894,SAS,0.19306205390340422,Q1_LowestVuln,0
IND_04895,SAS,0.8720989967472887,Q4_HighestVuln,1
IND_04896,EAS,0.24444700268764238,Q1_LowestVuln,0
IND_04897,AMR,0.6720549138967377,Q3_MedVuln,0
IND_04898,EUR,0.85545168466724,Q4_HighestVuln,1
IND_04899,SAS,0.4371175099782686,Q2_LowVuln,0
IND_04900,AFR,0.3880419498659299,Q2_LowVuln,0
IND_04901,EUR,0.5766425417425738,Q3_MedVuln,0
IND_04902,AFR,0.5362713605004514,Q3_MedVuln,0
IND_04903,EUR,0.694341363673288,Q3_MedVuln,0
IND_04904,AMR,0.7515249374103112,Q4_HighestVuln,1
IND_04905,SAS,0.9685022253875802,Q4_HighestVuln,1
IND_04906,EUR,0.4347076668240798,Q2_LowVuln,0
IND_04907,AFR,0.4716623610270181,Q2_LowVuln,0
IND_04908,EUR,0.704960890053003,Q3_MedVuln,0
IND_04909,AFR,0.7981289859555705,Q4_HighestVuln,1
IND_04910,EAS,0.7291484512012186,Q3_MedVuln,0
IND_04911,EUR,0.31085965310048896,Q2_LowVuln,0
IND_04912,AFR,0.5047351768443831,Q3_MedVuln,0
IND_04913,SAS,0.8533800099871722,Q4_HighestVuln,1
IND_04914,AFR,0.4656454485083762,Q2_LowVuln,0
IND_04915,SAS,0.6727159925355425,Q3_MedVuln,0
IND_04916,SAS,0.2986118945650333,Q2_LowVuln,0
IND_04917,AFR,0.7624948983099336,Q4_HighestVuln,1
IND_04918,EAS,0.24885409031321665,Q1_LowestVuln,0
IND_04919,EUR,0.7339116539639663,Q3_MedVuln,0
IND_04920,AFR,0.9692037872007521,Q4_HighestVuln,1
IND_04921,AFR,0.6110134446590985,Q3_MedVuln,0
IND_04922,SAS,0.4412013584414443,Q2_LowVuln,0
IND_04923,AFR,0.8151896201765922,Q4_HighestVuln,1
IND_04924,EUR,0.3172511562536069,Q2_LowVuln,0
IND_04925,AFR,0.514280770793701,Q3_MedVuln,0
IND_04926,EUR,0.3926777542614694,Q2_LowVuln,0
IND_04927,EUR,0.35553238171268525,Q2_LowVuln,0
IND_04928,SAS,0.5665353371803407,Q3_MedVuln,0
IND_04929,EUR,0.46251486303755024,Q2_LowVuln,0
IND_04930,EAS,0.26913232866901593,Q2_LowVuln,0
IND_04931,EUR,0.4119692701772898,Q2_LowVuln,0
IND_04932,EAS,0.31138967454750127,Q2_LowVuln,0
IND_04933,EAS,0.4718505324978764,Q2_LowVuln,0
IND_04934,SAS,0.25593359867424603,Q2_LowVuln,0
IND_04935,AFR,0.5606441278622715,Q3_MedVuln,0
IND_04936,EAS,0.571452837993122,Q3_MedVuln,0
IND_04937,EUR,0.39032176603429575,Q2_LowVuln,0
IND_04938,SAS,0.1604617185487601,Q1_LowestVuln,0
IND_04939,AFR,0.4890951868098424,Q2_LowVuln,0
IND_04940,AFR,0.6185007381136701,Q3_MedVuln,0
IND_04941,EAS,0.3735173916014354,Q2_LowVuln,0
IND_04942,EAS,0.1680278775194118,Q1_LowestVuln,0
IND_04943,SAS,0.4268848445016652,Q2_LowVuln,0
IND_04944,EAS,0.675753427443856,Q3_MedVuln,0
IND_04945,EAS,0.46675479378350343,Q2_LowVuln,0
IND_04946,AMR,0.6044169647551393,Q3_MedVuln,0
IND_04947,EAS,0.32840467357112574,Q2_LowVuln,0
IND_04948,EAS,0.5663519721845639,Q3_MedVuln,0
IND_04949,AFR,0.9027951103770908,Q4_HighestVuln,1
IND_04950,AFR,0.4673568913702658,Q2_LowVuln,0
IND_04951,AMR,0.30772978817137087,Q2_LowVuln,0
IND_04952,AFR,0.33790682578363423,Q2_LowVuln,0
IND_04953,AFR,0.4990099458818865,Q2_LowVuln,0
IND_04954,EUR,0.5110654186132696,Q3_MedVuln,0
IND_04955,AMR,0.4906181227937661,Q2_LowVuln,0
IND_04956,AMR,0.7976790886833809,Q4_HighestVuln,1
IND_04957,AFR,0.5087841366398685,Q3_MedVuln,0
IND_04958,EAS,0.5278580315581043,Q3_MedVuln,0
IND_04959,EAS,0.37597073566665284,Q2_LowVuln,0
IND_04960,EAS,0.3796673547578328,Q2_LowVuln,0
IND_04961,AFR,0.15042553806526224,Q1_LowestVuln,0
IND_04962,EAS,0.7973716976836844,Q4_HighestVuln,1
IND_04963,AMR,0.8153024170153489,Q4_HighestVuln,1
IND_04964,EUR,0.08406265451434353,Q1_LowestVuln,0
IND_04965,AFR,0.7217338177379451,Q3_MedVuln,0
IND_04966,EUR,0.3437578235586614,Q2_LowVuln,0
IND_04967,AFR,0.7902837275459205,Q4_HighestVuln,1
IND_04968,EUR,0.1880387084656825,Q1_LowestVuln,0
IND_04969,SAS,0.06082684183974519,Q1_LowestVuln,0
IND_04970,AFR,0.5776161671202991,Q3_MedVuln,0
IND_04971,AMR,0.8704411750900541,Q4_HighestVuln,1
IND_04972,EAS,0.6409257148463391,Q3_MedVuln,0
IND_04973,SAS,0.24317764307170855,Q1_LowestVuln,0
IND_04974,SAS,0.43559978034614383,Q2_LowVuln,0
IND_04975,EUR,0.29662908013530587,Q2_LowVuln,0
IND_04976,EAS,0.6074233888106342,Q3_MedVuln,0
IND_04977,EUR,0.17316873537481356,Q1_LowestVuln,0
IND_04978,AFR,0.6990725560866379,Q3_MedVuln,0
IND_04979,EUR,0.43610887321726627,Q2_LowVuln,0
IND_04980,SAS,0.3444622284876108,Q2_LowVuln,0
IND_04981,EUR,0.17042800782351325,Q1_LowestVuln,0
IND_04982,EAS,0.213667112893764,Q1_LowestVuln,0
IND_04983,EAS,0.5044558295955327,Q3_MedVuln,0
IND_04984,SAS,0.6331684652603625,Q3_MedVuln,0
IND_04985,SAS,0.6243264836769664,Q3_MedVuln,0
IND_04986,SAS,0.4664232166775889,Q2_LowVuln,0
IND_04987,AMR,0.17753694023098032,Q1_LowestVuln,0
IND_04988,EAS,0.45953381111963293,Q2_LowVuln,0
IND_04989,EUR,0.5571159035872197,Q3_MedVuln,0
IND_04990,EUR,0.4510200429990104,Q2_LowVuln,0
IND_04991,AFR,0.6535242239525643,Q3_MedVuln,0
IND_04992,AFR,0.59578261525193,Q3_MedVuln,0
IND_04993,AFR,0.4631536608489906,Q2_LowVuln,0
IND_04994,EUR,0.217388717833455,Q1_LowestVuln,0
IND_04995,EAS,0.5745817289499421,Q3_MedVuln,0
IND_04996,SAS,0.1614677415289668,Q1_LowestVuln,0
IND_04997,AFR,0.5028444573861994,Q3_MedVuln,0
IND_04998,EAS,0.18790387265655148,Q1_LowestVuln,0
IND_04999,SAS,0.5113166400246154,Q3_MedVuln,0
IND_05000,AFR,0.6233356301302034,Q3_MedVuln,0
IND_05001,EUR,0.2886545069651939,Q2_LowVuln,0
IND_05002,EUR,0.13637412740917337,Q1_LowestVuln,0
IND_05003,EAS,0.15973635956721566,Q1_LowestVuln,0
IND_05004,EAS,0.3005034275235736,Q2_LowVuln,0
IND_05005,EAS,0.5152927980990489,Q3_MedVuln,0
IND_05006,EUR,0.1573054457387444,Q1_LowestVuln,0
IND_05007,AFR,0.4218689768969338,Q2_LowVuln,0
IND_05008,AFR,0.6340785309495314,Q3_MedVuln,0
IND_05009,EUR,0.27551302099874153,Q2_LowVuln,0
IND_05010,AFR,0.6565168730208245,Q3_MedVuln,0
IND_05011,EAS,0.6784271486020764,Q3_MedVuln,0
IND_05012,AFR,0.4893396977499547,Q2_LowVuln,0
IND_05013,AMR,0.419236532956598,Q2_LowVuln,0
IND_05014,AFR,0.42386825904233993,Q2_LowVuln,0
IND_05015,AMR,0.6695837813968714,Q3_MedVuln,0
IND_05016,EAS,0.2398148071797929,Q1_LowestVuln,0
IND_05017,AMR,0.9293805953865094,Q4_HighestVuln,1
IND_05018,EAS,0.4682268671340101,Q2_LowVuln,0
IND_05019,AFR,0.6258168124249353,Q3_MedVuln,0
IND_05020,AFR,0.5312550314001737,Q3_MedVuln,0
IND_05021,AFR,0.652487310072944,Q3_MedVuln,0
IND_05022,AFR,0.6566645963154208,Q3_MedVuln,0
IND_05023,EAS,0.3023017389373209,Q2_LowVuln,0
IND_05024,EAS,0.14697603506922666,Q1_LowestVuln,0
IND_05025,AMR,0.6365175035663829,Q3_MedVuln,0
IND_05026,AFR,0.6745288168452694,Q3_MedVuln,0
IND_05027,AFR,0.4621971984319604,Q2_LowVuln,0
IND_05028,EAS,0.6565343474068591,Q3_MedVuln,0
IND_05029,AFR,0.557386541577243,Q3_MedVuln,0
IND_05030,EAS,0.7280910336572151,Q3_MedVuln,0
IND_05031,AFR,0.3425982205183021,Q2_LowVuln,0
IND_05032,EAS,0.19728404357131857,Q1_LowestVuln,0
IND_05033,AFR,0.7325039290047477,Q3_MedVuln,0
IND_05034,EUR,0.31357003336472666,Q2_LowVuln,0
IND_05035,EAS,0.3021398179527697,Q2_LowVuln,0
IND_05036,EUR,0.1817467126711116,Q1_LowestVuln,0
IND_05037,SAS,0.7046171669893012,Q3_MedVuln,0
IND_05038,SAS,0.2752641842065616,Q2_LowVuln,0
IND_05039,SAS,0.6999762280541595,Q3_MedVuln,0
IND_05040,EAS,0.6979127891771787,Q3_MedVuln,0
IND_05041,AMR,0.8038227326596529,Q4_HighestVuln,1
IND_05042,AMR,0.6053860697654341,Q3_MedVuln,0
IND_05043,EAS,0.4778717966116092,Q2_LowVuln,0
IND_05044,EAS,0.09610145743842659,Q1_LowestVuln,0
IND_05045,AFR,0.6734083371659187,Q3_MedVuln,0
IND_05046,AFR,0.7857531846216097,Q4_HighestVuln,1
IND_05047,AFR,0.2476343514874526,Q1_LowestVuln,0
IND_05048,AFR,0.7291953096352698,Q3_MedVuln,0
IND_05049,AFR,0.9324471560568486,Q4_HighestVuln,1
IND_05050,EUR,0.19983304401226665,Q1_LowestVuln,0
IND_05051,AMR,0.6162992652861061,Q3_MedVuln,0
IND_05052,AFR,0.718994193076087,Q3_MedVuln,0
IND_05053,AFR,0.49829517478440355,Q2_LowVuln,0
IND_05054,AFR,0.7245552405205951,Q3_MedVuln,0
IND_05055,EUR,0.5188183893476328,Q3_MedVuln,0
IND_05056,AFR,0.41623626001468195,Q2_LowVuln,0
IND_05057,AMR,0.7282093383236358,Q3_MedVuln,0
IND_05058,AFR,0.1604487276834483,Q1_LowestVuln,0
IND_05059,EUR,0.2806445377197505,Q2_LowVuln,0
IND_05060,EAS,0.6421081996712492,Q3_MedVuln,0
IND_05061,EUR,0.4068679877950632,Q2_LowVuln,0
IND_05062,EUR,0.2520619607935059,Q2_LowVuln,0
IND_05063,SAS,0.5874598854715202,Q3_MedVuln,0
IND_05064,AMR,0.8082101138626048,Q4_HighestVuln,1
IND_05065,EAS,0.47003097351479606,Q2_LowVuln,0
IND_05066,AFR,0.760044139263752,Q4_HighestVuln,1
IND_05067,AFR,0.3222896833281775,Q2_LowVuln,0
IND_05068,AMR,0.6465290651560031,Q3_MedVuln,0
IND_05069,SAS,0.5699372742208176,Q3_MedVuln,0
IND_05070,EAS,0.23885531897712628,Q1_LowestVuln,0
IND_05071,AFR,0.8093818234961537,Q4_HighestVuln,1
IND_05072,EUR,0.7387817945366966,Q3_MedVuln,0
IND_05073,AFR,0.1981070907037275,Q1_LowestVuln,0
IND_05074,AMR,0.6933672181990806,Q3_MedVuln,0
IND_05075,AFR,0.5888060723902817,Q3_MedVuln,0
IND_05076,AFR,0.63102414977125,Q3_MedVuln,0
IND_05077,EAS,0.47509103980400724,Q2_LowVuln,0
IND_05078,AFR,0.33501590172698326,Q2_LowVuln,0
IND_05079,EUR,0.14632431805518806,Q1_LowestVuln,0
IND_05080,AFR,0.8245247828378849,Q4_HighestVuln,1
IND_05081,EAS,0.22065654433883083,Q1_LowestVuln,0
IND_05082,AFR,0.6841888035218235,Q3_MedVuln,0
IND_05083,SAS,0.34675569213750523,Q2_LowVuln,0
IND_05084,EAS,0.8533344935075238,Q4_HighestVuln,1
IND_05085,AFR,0.8571286307318665,Q4_HighestVuln,1
